name_attr;rating_attr;year_temp;watched_attr;year_attr;action_category;adventure_category;animation_category;children_category;comedy_category;crime_category;documentary_category;drama_category;fantasy_category;film_noir_category;horror_category;musical_category;mystery_category;romance_category;sci_fi_category;thriller_category;war_category;western_category;_no_genres_listed__category;imax_category
The Butterfly Effect  2004 ;3.691522136010954;2004;8764;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
Win a Date with Tad Hamilton   2004 ;2.861516034985423;2004;686;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Touching the Void  2003 ;4.048280734809232;2003;2123;2003;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Big Bounce  The  2004 ;2.5768156424581004;2004;358;2004;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Perfect Score  The  2004 ;2.8481182795698925;2004;372;2004;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
You Got Served  2004 ;2.1095406360424027;2004;283;2004;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Latter Days  2003 ;3.55045871559633;2003;218;2003;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Barbershop 2  Back in Business  2004 ;2.6506849315068495;2004;292;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Catch That Kid  2004 ;2.674757281553398;2004;103;2004;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miracle  2004 ;3.786434694906707;2004;1983;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
An Amazing Couple  2002 ;3.409090909090909;2002;33;2002;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Dreamers  The  2003 ;3.6076294277929155;2003;1101;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lost Skeleton of Cadavra  The  2002 ;3.3993055555555554;2002;144;2002;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
Who s the Man   1993 ;2.4642857142857144;1993;42;1993;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Love at Large  1990 ;2.909090909090909;1990;22;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Hangin  with the Homeboys  1991 ;2.6607142857142856;1991;28;1991;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Sleep with Me  1994 ;2.8703703703703702;1994;54;1994;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Just Between Friends  1986 ;2.8636363636363638;1986;11;1986;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Super Fly  Superfly   1972 ;3.3461538461538463;1972;130;1972;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Piece of the Action  A  1977 ;3.09375;1977;16;1977;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Let s Do It Again  1975 ;3.1666666666666665;1975;42;1975;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uptown Saturday Night  1974 ;3.1557377049180326;1974;61;1974;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hell s Kitchen  1998 ;2.697674418604651;1998;43;1998;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Innocent  The  1993 ;2.6923076923076925;1993;13;1993;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Daddy and Them  2001 ;2.838235294117647;2001;34;2001;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Wilby Conspiracy  The  1975 ;3.0833333333333335;1975;18;1975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Blacula  1972 ;2.4279279279279278;1972;111;1972;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Scream  Blacula  Scream   1973 ;2.0;1973;61;1973;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Hip Hop Witch  Da  2000 ;0.7241379310344828;2000;29;2000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Swing Shift  1984 ;2.94140625;1984;128;1984;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Trespass  1992 ;2.8629032258064515;1992;124;1992;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Thirteen  2003 ;3.49405684754522;2003;1935;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Simple Men  1992 ;3.6006944444444446;1992;144;1992;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Sailor Who Fell from Grace with the Sea  The  1976 ;3.173469387755102;1976;49;1976;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Foolish Wives  1922 ;3.6578947368421053;1922;38;1922;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Silent Night  Bloody Night  1973 ;2.2;1973;50;1973;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Sin of Harold Diddlebock  The  1947 ;3.2037037037037037;1947;27;1947;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pontiac Moon  1994 ;2.5;1994;21;1994;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Best Defense  1984 ;1.7923728813559323;1984;118;1984;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
50 First Dates  2004 ;3.369932709666831;2004;6093;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Welcome to Mooseport  2004 ;2.658888888888889;2004;450;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
After the Life  2002 ;3.257142857142857;2002;35;2002;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Face  2002 ;2.4166666666666665;2002;6;2002;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kitchen Stories  Salmer fra kj kkenet   2003 ;3.6993127147766325;2003;291;2003;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Code  The  Mentale  La   2002 ;2.227272727272727;2002;11;2002;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Monsieur Ibrahim  Monsieur Ibrahim et les fleurs du Coran   2003 ;3.722543352601156;2003;346;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Vanishing Point  1971 ;3.5835734870317;1971;347;1971;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Diary of a Country Priest  Journal d un cur  de campagne   1951 ;3.7701149425287355;1951;174;1951;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Thief of Bagdad  The  1924 ;3.745508982035928;1924;167;1924;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Diary of Anne Frank  The  1959 ;3.697574893009986;1959;701;1959;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Allegro non troppo  1977 ;3.68125;1977;160;1977;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Black Widow  1987 ;3.266101694915254;1987;295;1987;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Herod s Law  Ley de Herodes  La   2000 ;3.695876288659794;2000;97;2000;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Flesh   Blood  1985 ;3.273755656108597;1985;221;1985;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
King Solomon s Mines  1985 ;2.503448275862069;1985;290;1985;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Black Pirate  The  1926 ;3.5217391304347827;1926;46;1926;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raw Deal  1986 ;2.537459283387622;1986;307;1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Goodbye  Mr  Chips  1939 ;3.8174603174603177;1939;504;1939;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Follow Me  Boys   1966 ;3.0660377358490565;1966;53;1966;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Fire Birds  1990 ;2.409090909090909;1990;121;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Robot Stories  2003 ;3.092857142857143;2003;70;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Against the Ropes  2004 ;2.5467625899280577;2004;139;2004;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Confessions of a Teenage Drama Queen  2004 ;2.437070938215103;2004;437;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EuroTrip  2004 ;3.2593470247498684;2004;1899;2004;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Passion of the Christ  The  2004 ;3.185623003194888;2004;3130;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Club Dread  2004 ;2.524822695035461;2004;423;2004;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Dirty Dancing  Havana Nights  2004 ;2.9779582366589326;2004;431;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Twisted  2004 ;2.5326460481099655;2004;291;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Alila  2003 ;2.7;2003;10;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Good bye  Lenin   2003 ;3.9155571128241067;2003;4281;2003;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Hidalgo  2004 ;3.3295238095238093;2004;1575;2004;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Starsky   Hutch  2004 ;3.0318341121495327;2004;3424;2004;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Reckoning  The  2004 ;3.1742424242424243;2004;132;2004;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Persona  1966 ;4.110200364298725;1966;1098;1966;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Passion of Anna  The  Passion  En   1969 ;3.7041666666666666;1969;120;1969;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Walk on the Wild Side  1962 ;3.2291666666666665;1962;24;1962;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Tokyo Joe  1949 ;3.05;1949;20;1949;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Serpent s Egg  The  Schlangenei  Das   1977 ;3.235294117647059;1977;51;1977;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Fire Down Below  1957 ;2.6285714285714286;1957;35;1957;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Corbeau  Le  Raven  The   1943 ;3.879781420765027;1943;183;1943;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Front  The  1976 ;3.6951219512195124;1976;246;1976;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Pickup on South Street  1953 ;3.8446969696969697;1953;264;1953;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Damned  The  La Caduta degli dei   1969 ;3.1862745098039214;1969;51;1969;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
American Gun  2002 ;2.9782608695652173;2002;23;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Richard III  1955 ;3.782857142857143;1955;175;1955;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Quartet  1981 ;3.0416666666666665;1981;12;1981;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Just One of the Guys  1985 ;2.9328859060402683;1985;298;1985;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Chase  1966 ;3.30327868852459;1966;61;1966;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Kiss  The  1988 ;2.5531914893617023;1988;47;1988;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Wisconsin Death Trip  1999 ;3.108108108108108;1999;37;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Wrong Arm of the Law  The  1963 ;3.5384615384615383;1963;13;1963;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agent Cody Banks 2  Destination London  2004 ;2.1370262390670556;2004;343;2004;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Girl Next Door  The  2004 ;3.323762838468721;2004;2142;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Secret Window  2004 ;3.1742902208201893;2004;2536;2004;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Spartan  2004 ;3.4385382059800667;2004;903;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Broken Wings  Knafayim Shvurot   2002 ;3.7182539682539684;2002;126;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Games People Play  New York  2004 ;2.642857142857143;2004;7;2004;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
How to Draw a Bunny  2002 ;3.6125;2002;40;2002;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Wilbur Wants to Kill Himself  2002 ;3.626153846153846;2002;325;2002;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Clifford  1994 ;2.015873015873016;1994;126;1994;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mad Dog and Glory  1993 ;3.1215189873417724;1993;395;1993;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Mr  Toad s Wild Ride  a k a  The Wind in the Willows   1996 ;3.316860465116279;1996;172;1996;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Night Crossing  1981 ;3.4285714285714284;1981;14;1981;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Peyton Place  1957 ;3.2944444444444443;1957;90;1957;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Searching for Debra Winger  2002 ;3.033333333333333;2002;45;2002;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Walk Like a Man  1987 ;2.3098591549295775;1987;71;1987;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dawn of the Dead  2004 ;3.601114071203681;2004;4129;2004;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
Eternal Sunshine of the Spotless Mind  2004 ;4.105628131710809;2004;22352;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
Taking Lives  2004 ;3.0306004618937643;2004;866;2004;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Child I Never Was  The  Leben lang kurze Hosen Tragen  Ein   2002 ;2.75;2002;6;2002;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Intermission  2003 ;3.475609756097561;2003;410;2003;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Noi the Albino  N i albin i   2003 ;3.6872340425531913;2003;235;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Jersey Girl  2004 ;3.069709543568465;2004;1205;2004;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Ladykillers  The  2004 ;3.0295389048991352;2004;2082;2004;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Never Die Alone  2004 ;2.7325581395348837;2004;43;2004;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Scooby Doo 2  Monsters Unleashed  2004 ;2.2164591977869987;2004;723;2004;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Foreign Affair  A  2 Brothers   a Bride   2003 ;3.2666666666666666;2003;15;2003;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Dogville  2003 ;3.8521428571428573;2003;2800;2003;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Ned Kelly  2003 ;3.0106837606837606;2003;234;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Hellboy  2004 ;3.306076451496574;2004;5546;2004;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Home on the Range  2004 ;2.7526501766784452;2004;283;2004;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Prince   Me  The  2004 ;3.109778597785978;2004;542;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Walking Tall  2004 ;2.9947848761408085;2004;767;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
United States of Leland  The  2003 ;3.5689655172413794;2003;377;2003;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Johnson Family Vacation  2004 ;2.2267441860465116;2004;86;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alamo  The  2004 ;2.975501113585746;2004;449;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0
Ella Enchanted  2004 ;3.281615302869288;2004;941;2004;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Whole Ten Yards  The  2004 ;2.72265625;2004;896;2004;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I m Not Scared  Io non ho paura   2003 ;3.7771084337349397;2003;415;2003;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Shade  2003 ;3.2;2003;140;2003;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Since Otar Left  Depuis qu Otar est parti   2003 ;3.5642857142857145;2003;70;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Twentynine Palms  2003 ;2.4464285714285716;2003;56;2003;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Ten Commandments  The  1956 ;3.6362107623318387;1956;1784;1956;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Dawn of the Dead  1978 ;3.807718120805369;1978;2980;1978;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Brother Sun  Sister Moon  Fratello sole  sorella luna   1972 ;3.1739130434782608;1972;69;1972;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
One Million Years B C   1966 ;2.7123655913978495;1966;186;1966;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prey for Rock   Roll  2003 ;2.9571428571428573;2003;35;2003;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Mother  Jugs   Speed  1976 ;2.764705882352941;1976;102;1976;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bandolero   1968 ;2.95;1968;40;1968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Slugger s Wife  The  1985 ;2.414285714285714;1985;35;1985;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Those Magnificent Men in Their Flying Machines  1965 ;3.3638392857142856;1965;224;1965;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cheaper by the Dozen  1950 ;3.348946135831382;1950;427;1950;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Scenes From a Marriage  Scener ur ett  ktenskap   1973 ;4.083501006036217;1973;497;1973;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baby  the Rain Must Fall  1965 ;3.2045454545454546;1965;22;1965;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Belles on Their Toes  1952 ;3.375;1952;28;1952;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ned Kelly  1970 ;2.6333333333333333;1970;45;1970;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Beyond the Stars  1989 ;2.857142857142857;1989;14;1989;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Mac  1992 ;2.8823529411764706;1992;17;1992;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Food of the Gods  The  1976 ;2.4927536231884058;1976;69;1976;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
Food of the Gods II  1989 ;2.085714285714286;1989;35;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
Anna  1987 ;2.888888888888889;1987;9;1987;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Road to Bali  1952 ;3.1604938271604937;1952;81;1952;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Flying Deuces  The  1939 ;3.3461538461538463;1939;65;1939;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Africa Screams  1949 ;2.891891891891892;1949;37;1949;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Jack and the Beanstalk  1952 ;3.142857142857143;1952;49;1952;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
High Risk  1981 ;3.125;1981;4;1981;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Osterman Weekend  The  1983 ;3.03125;1983;160;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Munchies  1987 ;2.216666666666667;1987;30;1987;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Cat and the Canary  The  1978 ;3.090909090909091;1978;11;1978;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
Hangman s Curse  2003 ;2.3043478260869565;2003;23;2003;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
Going in Style  1979 ;3.4175824175824174;1979;91;1979;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Late Show  The  1977 ;3.543010752688172;1977;93;1977;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Sunshine Boys  The  1975 ;3.3980582524271843;1975;206;1975;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Jersey Girl  1992 ;3.036144578313253;1992;83;1992;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
American Nightmare  The  2000 ;3.193877551020408;2000;49;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
After Hours  1985 ;3.856929955290611;1985;1342;1985;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Viva Las Vegas  1964 ;2.908333333333333;1964;60;1964;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Love and Anarchy  Film d amore e d anarchia  ovvero  stamattina alle 10 in via dei Fiori nella nota casa di tolleranza   1973 ;3.5;1973;5;1973;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Hitman Hart  Wrestling with Shadows  1998 ;3.3125;1998;8;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Connie and Carla  2004 ;3.1145833333333335;2004;192;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kill Bill  Vol  2  2004 ;3.869085848854635;2004;18684;2004;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Punisher  The  2004 ;3.032169746748802;2004;1461;2004;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paper Clips  2004 ;3.710843373493976;2004;166;2004;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Thousand Clouds of Peace  A  Mil nubes de paz cercan el cielo  amor  jam s acabar s de ser amor   2003 ;2.5714285714285716;2003;7;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Young Adam  2003 ;3.148241206030151;2003;199;2003;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
This So Called Disaster  2003 ;2.735294117647059;2003;17;2003;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
13 Going on 30  2004 ;3.109159159159159;2004;3330;2004;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Man on Fire  2004 ;3.798420188756668;2004;4874;2004;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Clifford s Really Big Movie  2004 ;2.28;2004;25;2004;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC5  A True Testimonial  2002 ;3.8333333333333335;2002;6;2002;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Envy  2004 ;2.3429672447013488;2004;519;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Godsend  2004 ;2.405829596412556;2004;446;2004;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
Laws of Attraction  2004 ;3.021834061135371;2004;458;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Mean Girls  2004 ;3.5306619437679876;2004;4517;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mickey  2003 ;3.1666666666666665;2003;3;2003;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
New York Minute  2004 ;2.2358078602620086;2004;229;2004;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Van Helsing  2004 ;2.7964709051724137;2004;3712;2004;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Mudge Boy  The  2003 ;3.272727272727273;2003;33;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Valentin  Valent n   2002 ;3.6352459016393444;2002;122;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Breakin  All the Rules  2004 ;2.75;2004;60;2004;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Troy  2004 ;3.3089370790208643;2004;6087;2004;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Carandiru  2003 ;3.705084745762712;2003;295;2003;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
